manufacturer_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,has_warranty,ownership,type_of_drive,is_exchangeable,number_of_photos,number_of_maintenance,duration_listed,price_usd
Renault,manual,silver,380000,1998,diesel,diesel,2.2,hatchback,False,owned,front,False,4.0,6,13.0,1350.0
Toyota,automatic,white,117000,2013,gasoline,gasoline,2.5,sedan,False,owned,front,False,6.0,1,31.0,14900.0
Peugeot,manual,blue,165569,1998,gasoline,gasoline,2.0,sedan,False,owned,front,False,12.0,2,31.0,2050.0
Mercedes-Benz,automatic,black,223000,2011,gasoline,gasoline,1.8,sedan,False,owned,rear,True,4.0,11,31.0,13000.0
Skoda,automatic,blue,0,2019,gasoline,gasoline,1.4,suv,True,new,front,True,12.0,1,2.0,27410.6
Honda,manual,silver,195000,2010,gasoline,gasoline,1.4,sedan,False,owned,front,False,8.0,2,4.0,7300.0
BMW,automatic,other,217000,2006,gasoline,gasoline,3.0,sedan,False,owned,all,False,10.0,35,31.0,10100.0
Audi,manual,green,315000,1997,diesel,diesel,2.5,sedan,False,owned,front,False,7.0,282,31.0,5500.0
Toyota,automatic,grey,138000,2013,gasoline,gasoline,1.8,hatchback,False,owned,front,False,8.0,1,11.0,14132.6
Toyota,automatic,grey,127500,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,11.0,1,1.0,12900.0
Opel,manual,silver,298000,2008,diesel,diesel,1.7,universal,False,owned,front,False,2.0,2,17.0,5000.0
Opel,manual,blue,248000,2004,gasoline,gasoline,1.8,minivan,False,owned,front,False,8.0,2,8.0,5350.0
Lancia,manual,blue,430000,2001,diesel,diesel,1.9,universal,False,owned,front,False,5.0,3,12.0,1500.0
Audi,automatic,blue,160000,2008,gasoline,gasoline,1.8,sedan,False,owned,front,True,12.0,22,31.0,9300.0
Peugeot,manual,black,157000,2007,gasoline,gasoline,1.6,cabriolet,False,owned,front,False,12.0,1,6.0,6500.0
Hyundai,manual,silver,106000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,False,1.0,1,31.0,5928.1
Peugeot,manual,red,400,2003,gasoline,gasoline,2.0,minivan,False,owned,front,False,5.0,2,2.0,5300.0
Acura,manual,grey,107000,2010,gasoline,gasoline,3.7,suv,False,owned,front,True,4.0,3,31.0,18021.43
Citroen,manual,blue,170000,2005,diesel,diesel,1.6,minivan,False,owned,front,False,12.0,5,7.0,3700.0
Renault,manual,black,310000,2010,diesel,diesel,1.4,universal,False,owned,front,False,4.0,1,6.0,7000.0
Daewoo,manual,silver,105000,1999,gasoline,gasoline,0.8,hatchback,False,owned,front,False,4.0,2,31.0,1150.0
Opel,manual,red,255000,2004,gasoline,gasoline,1.6,minivan,False,owned,front,False,10.0,16,20.0,2900.0
Skoda,manual,black,165000,2011,gasoline,gasoline,1.2,universal,False,owned,front,True,6.0,44,31.0,6125.0
Volkswagen,manual,black,188800,2015,diesel,diesel,2.0,minibus,False,owned,front,False,4.0,1,10.0,25700.0
BMW,automatic,blue,270000,2007,diesel,diesel,3.0,universal,False,owned,rear,True,12.0,20,22.0,12800.0
BMW,automatic,black,350000,2004,gasoline,gasoline,3.0,suv,False,owned,all,True,5.0,43,31.0,10500.0
Chevrolet,manual,black,276615,2010,gasoline,gasoline,2.4,suv,False,owned,front,True,11.0,23,31.0,9200.0
Ford,automatic,white,104000,2014,gasoline,gasoline,1.6,suv,False,owned,front,True,8.0,5,31.0,17000.0
Volkswagen,manual,silver,81000,2011,gasoline,gasoline,1.2,hatchback,False,owned,front,False,7.0,3,31.0,9500.0
BMW,automatic,red,50000,2015,diesel,diesel,3.0,suv,False,owned,all,False,11.0,17,25.0,49900.0
Volkswagen,automatic,silver,130000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,8.0,1,9.0,9900.0
Peugeot,automatic,red,178000,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,False,9.0,4,8.0,4000.0
Daewoo,manual,green,15000,2006,gasoline,gasoline,0.8,hatchback,False,owned,front,False,2.0,2,31.0,1400.0
Dodge,automatic,grey,386243,2003,gas,gasoline,2.4,sedan,False,owned,front,False,12.0,4,31.0,2750.0
Renault,manual,black,45500,2014,gasoline,gasoline,1.6,suv,False,owned,front,True,6.0,79,31.0,7770.0
Skoda,automatic,white,320,2009,gasoline,gasoline,1.8,liftback,False,owned,front,True,12.0,5,10.0,9999.0
Mercedes-Benz,automatic,silver,222222,2002,gasoline,gasoline,1.8,universal,False,owned,rear,True,12.0,5,22.0,3700.0
Audi,automatic,grey,350000,1997,gasoline,gasoline,3.7,sedan,False,owned,front,True,9.0,2,31.0,4250.0
Renault,manual,brown,50460,2014,gasoline,gasoline,1.6,hatchback,False,owned,front,False,10.0,1,4.0,6924.03
BMW,automatic,other,345000,2006,diesel,diesel,3.0,suv,False,owned,all,False,12.0,8,31.0,11900.0
Peugeot,manual,silver,62000,2009,gasoline,gasoline,1.1,hatchback,False,owned,front,True,12.0,1,5.0,4999.0
Rover,manual,silver,120000,1999,gasoline,gasoline,1.4,hatchback,False,owned,front,False,3.0,10,31.0,1700.0
Chevrolet,automatic,black,149000,2013,gasoline,gasoline,1.8,minivan,False,owned,front,False,4.0,5,31.0,9800.0
Volvo,automatic,green,370000,1997,gasoline,gasoline,2.5,sedan,False,owned,rear,True,8.0,3,16.0,2700.0
Volkswagen,manual,other,237000,2008,diesel,diesel,2.0,sedan,False,owned,front,True,4.0,1,31.0,7800.0
Skoda,manual,blue,90000,2013,gasoline,gasoline,1.4,suv,False,owned,front,False,9.0,7,31.0,10200.0
Ford,automatic,blue,144000,2014,gasoline,gasoline,1.5,sedan,False,owned,front,False,10.0,34,31.0,12700.0
Hyundai,automatic,grey,137567,2007,gas,gasoline,3.5,hatchback,False,owned,all,False,3.0,1,31.0,9450.0
Renault,manual,silver,185000,2013,diesel,diesel,1.5,minivan,False,owned,front,False,5.0,4,31.0,11500.0
Mazda,automatic,black,76000,2014,gasoline,gasoline,2.0,sedan,False,owned,front,False,12.0,17,31.0,14500.0
Audi,automatic,black,337000,2004,diesel,diesel,2.5,universal,False,owned,front,False,5.0,26,31.0,6400.0
Peugeot,manual,silver,300000,2002,diesel,diesel,2.2,sedan,False,owned,front,False,5.0,4,31.0,6150.0
Peugeot,manual,black,245000,2005,gasoline,gasoline,2.0,universal,False,owned,front,False,8.0,1,14.0,5500.0
Alfa Romeo,manual,black,500000,1999,diesel,diesel,1.9,hatchback,False,emergency,front,False,5.0,24,31.0,104.33
Ford,manual,other,130000,2015,gasoline,gasoline,1.0,sedan,False,owned,front,False,8.0,5,31.0,9200.0
Fiat,manual,red,230000,1997,gasoline,gasoline,1.6,universal,False,owned,front,False,8.0,10,24.0,1162.85
Toyota,manual,black,280000,2010,diesel,diesel,2.0,sedan,False,owned,front,False,12.0,4,31.0,11500.0
Toyota,automatic,silver,210000,2003,gasoline,gasoline,1.0,hatchback,False,owned,front,True,9.0,17,31.0,3000.0
Skoda,manual,green,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,12.0,12,26.0,16647.06
Hyundai,manual,black,320000,2006,diesel,diesel,2.2,suv,False,owned,all,False,2.0,2,31.0,11500.0
ВАЗ,manual,violet,30000,1998,gasoline,gasoline,1.7,hatchback,False,owned,all,True,4.0,9,31.0,2000.0
Toyota,manual,blue,140000,2008,gasoline,gasoline,1.6,hatchback,False,owned,front,True,1.0,1,31.0,8300.0
Skoda,automatic,red,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,12.0,1,1.0,16679.79
Honda,manual,grey,196000,2003,gasoline,gasoline,1.7,minivan,False,owned,front,False,12.0,3,4.0,5250.0
Mercedes-Benz,automatic,black,280000,2006,diesel,diesel,1.8,hatchback,False,owned,front,False,6.0,17,31.0,6900.0
Kia,manual,black,320000,2003,gasoline,gasoline,2.4,suv,False,owned,all,False,8.0,2,31.0,8000.0
Opel,manual,blue,398000,1998,gasoline,gasoline,2.0,universal,False,owned,rear,True,7.0,8,31.0,1300.0
Mazda,manual,black,170000,2004,diesel,diesel,1.6,hatchback,False,owned,front,False,9.0,50,31.0,4200.0
Opel,manual,other,160000,2007,gasoline,gasoline,1.2,hatchback,False,owned,front,False,6.0,3,31.0,3990.0
Skoda,manual,silver,220000,2008,diesel,diesel,1.9,sedan,False,owned,front,False,12.0,89,31.0,8100.0
Ford,manual,black,250000,2007,gasoline,gasoline,1.6,universal,False,owned,front,False,8.0,182,31.0,8100.0
Alfa Romeo,manual,red,110000,2002,gasoline,gasoline,3.2,sedan,False,owned,front,False,3.0,2,31.0,15000.0
Toyota,automatic,white,154000,2012,gasoline,gasoline,3.5,suv,False,owned,all,False,6.0,13,16.0,26000.0
Citroen,manual,blue,350000,2000,diesel,diesel,2.0,universal,False,owned,front,True,4.0,31,31.0,2350.0
Honda,automatic,silver,230,2000,gasoline,gasoline,2.0,sedan,False,owned,front,False,7.0,2,9.0,3300.0
Opel,manual,red,132000,2014,diesel,diesel,1.3,hatchback,False,owned,front,False,12.0,5,5.0,7990.0
Nissan,automatic,brown,36000,2015,gasoline,gasoline,2.0,suv,False,owned,front,False,3.0,2,31.0,15800.0
Nissan,automatic,white,66000,2016,gasoline,gasoline,2.0,suv,False,owned,front,False,5.0,2,31.0,16700.0
Audi,manual,silver,410000,1997,diesel,diesel,2.5,sedan,False,owned,front,True,12.0,22,29.0,3900.0
Renault,manual,grey,330000,2000,diesel,diesel,1.9,hatchback,False,owned,front,True,4.0,45,31.0,2350.0
Audi,manual,green,339000,2010,diesel,diesel,2.0,universal,False,owned,front,False,7.0,1,14.0,14100.0
Hyundai,automatic,violet,270000,2007,diesel,diesel,2.2,suv,False,owned,all,False,9.0,14,31.0,11800.0
Nissan,manual,red,150000,2016,diesel,diesel,1.5,hatchback,False,owned,front,False,12.0,1,1.0,11300.0
Volkswagen,manual,silver,120000,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,False,12.0,19,31.0,4800.0
Nissan,manual,black,205100,2008,diesel,diesel,1.5,suv,False,owned,front,False,9.0,2,31.0,8700.0
Renault,manual,green,350000,1998,gasoline,gasoline,1.6,minivan,False,owned,front,False,11.0,7,19.0,2100.0
Peugeot,manual,silver,330000,1998,gasoline,gasoline,1.8,sedan,False,owned,front,False,5.0,3,3.0,2400.0
Renault,manual,silver,280000,2005,diesel,diesel,1.9,minivan,False,owned,front,False,9.0,1,1.0,6250.0
Opel,automatic,grey,104000,2008,gasoline,gasoline,1.6,hatchback,False,owned,front,False,12.0,117,31.0,6000.0
BMW,manual,silver,164000,2006,gasoline,gasoline,1.8,sedan,False,owned,rear,False,9.0,1,29.0,7100.0
LADA,manual,silver,32000,2017,gasoline,gasoline,1.6,universal,False,owned,front,False,5.0,2,31.0,9247.84
Fiat,manual,grey,202500,2007,gasoline,gasoline,1.4,universal,False,owned,front,False,8.0,11,31.0,4800.0
Peugeot,manual,white,84000,2011,gasoline,gasoline,1.6,hatchback,False,owned,front,False,6.0,9,31.0,8450.0
Mercedes-Benz,automatic,silver,383000,2000,diesel,diesel,2.2,sedan,False,owned,rear,False,11.0,17,31.0,4100.0
Mercedes-Benz,automatic,white,358000,2003,diesel,diesel,2.2,sedan,False,owned,rear,False,8.0,42,31.0,9350.0
Mazda,automatic,blue,170000,1999,gasoline,gasoline,2.5,sedan,False,emergency,front,False,7.0,8,8.0,600.0
Fiat,manual,silver,200000,1997,gasoline,gasoline,1.4,hatchback,False,owned,front,False,8.0,15,31.0,950.0
Kia,manual,black,115521,2015,gasoline,gasoline,1.6,sedan,False,owned,front,False,12.0,5,31.0,12199.0
Volvo,manual,orange,145000,2008,gasoline,gasoline,1.6,sedan,False,owned,front,True,5.0,3,31.0,8400.0
Citroen,manual,grey,303000,2001,diesel,diesel,2.2,hatchback,False,owned,front,False,10.0,11,31.0,4200.0
Subaru,manual,red,230000,2003,gasoline,gasoline,2.0,universal,False,owned,all,True,6.0,5,31.0,7000.0
Fiat,manual,yellow,460000,2002,diesel,diesel,2.3,minibus,False,owned,front,True,5.0,146,31.0,5500.0
Citroen,manual,blue,415000,2001,gasoline,gasoline,1.8,universal,False,owned,front,True,8.0,4,31.0,3500.0
BMW,automatic,black,185000,2012,gasoline,gasoline,3.5,suv,False,owned,all,True,12.0,7,15.0,21500.0
Toyota,manual,green,245000,2000,gasoline,gasoline,1.3,minivan,False,owned,front,False,8.0,2,31.0,3100.0
Lancia,manual,other,250000,2002,gas,gasoline,2.0,sedan,False,owned,front,False,5.0,1,21.0,4000.0
Opel,manual,silver,235000,2004,gasoline,gasoline,2.2,universal,False,owned,front,False,12.0,2,31.0,5100.0
Volkswagen,automatic,silver,220000,2010,gasoline,gasoline,1.8,sedan,False,owned,front,False,9.0,5,31.0,7950.0
Hyundai,automatic,black,150000,2014,diesel,diesel,2.2,suv,False,owned,all,False,12.0,3,31.0,21000.0
Ford,manual,silver,408000,2001,diesel,diesel,2.0,universal,False,owned,front,True,12.0,11,19.0,3500.0
Skoda,automatic,white,157300,2012,gasoline,gasoline,1.8,liftback,False,owned,front,False,9.0,9,31.0,11000.0
Honda,manual,silver,277000,2004,gasoline,gasoline,2.0,sedan,False,owned,front,False,6.0,5,17.0,5750.0
Volkswagen,manual,blue,214000,2001,diesel,diesel,1.9,sedan,False,owned,front,False,9.0,22,31.0,6300.0
Kia,manual,grey,180000,2010,gasoline,gasoline,1.4,hatchback,False,owned,front,False,10.0,1,2.0,6250.0
Ford,manual,black,146000,2008,gasoline,gasoline,1.8,hatchback,False,owned,front,False,8.0,1,31.0,7500.0
Honda,manual,black,188000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,False,7.0,4,31.0,7600.0
Mitsubishi,automatic,white,80000,2017,gasoline,gasoline,2.0,suv,False,owned,all,False,12.0,1,31.0,21500.0
Opel,manual,silver,248000,2010,diesel,diesel,1.7,minivan,False,owned,front,False,6.0,2,10.0,8150.0
Fiat,manual,silver,215000,1999,gasoline,gasoline,1.2,hatchback,False,owned,front,True,4.0,2,31.0,1250.0
Audi,automatic,black,65000,2014,gasoline,gasoline,2.0,sedan,False,owned,front,False,12.0,3,31.0,16499.0
Kia,manual,blue,99200,2012,gasoline,gasoline,1.4,sedan,False,owned,front,False,7.0,4,31.0,7400.0
Infiniti,automatic,black,255000,2003,gasoline,gasoline,3.5,suv,False,owned,all,False,11.0,20,31.0,7600.0
Peugeot,manual,black,260000,2008,gasoline,gasoline,1.4,sedan,False,owned,front,False,12.0,4,31.0,2600.0
Nissan,manual,grey,199000,2011,gasoline,gasoline,1.6,suv,False,owned,front,False,12.0,2,2.0,8950.0
Volkswagen,automatic,black,201500,2008,gasoline,gasoline,1.8,sedan,False,owned,front,False,12.0,5,9.0,7700.0
Opel,manual,white,280000,2002,diesel,diesel,1.9,van,False,owned,front,True,11.0,28,31.0,7000.0
Nissan,automatic,other,95000,2014,gasoline,gasoline,2.0,suv,False,owned,all,False,6.0,13,31.0,15500.0
Renault,manual,black,236000,2010,diesel,diesel,1.5,minivan,False,owned,front,False,9.0,1,25.0,8200.0
Peugeot,manual,green,315000,2002,diesel,diesel,1.9,universal,False,owned,front,True,11.0,1,5.0,3000.0
Mercedes-Benz,automatic,grey,287000,2000,diesel,diesel,2.2,sedan,False,owned,rear,False,12.0,1,0.0,4850.0
Nissan,manual,orange,100000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,False,5.0,31,31.0,7200.0
BMW,automatic,silver,117300,2007,gasoline,gasoline,3.0,coupe,False,owned,rear,True,12.0,6,18.0,12100.0
Volvo,automatic,black,270000,2007,gasoline,gasoline,4.4,suv,False,owned,all,False,12.0,2,31.0,15009.0
Toyota,automatic,grey,273588,2007,gasoline,gasoline,2.4,sedan,False,owned,front,True,9.0,4,31.0,9000.0
Chrysler,automatic,silver,330000,2005,gas,gasoline,3.5,suv,False,owned,front,True,9.0,3,31.0,7450.0
Ford,manual,grey,250000,2004,gasoline,gasoline,1.6,universal,False,owned,front,False,5.0,1,31.0,4500.0
Peugeot,automatic,other,150000,2011,gasoline,gasoline,1.6,hatchback,False,owned,front,False,3.0,1,31.0,7000.0
Renault,manual,silver,227000,2002,gasoline,gasoline,2.0,universal,False,owned,front,True,11.0,9,18.0,2999.0
Honda,manual,green,300000,1999,gasoline,gasoline,2.0,sedan,False,owned,front,False,5.0,3,31.0,3500.0
Skoda,manual,silver,340000,2001,gasoline,gasoline,2.0,universal,False,owned,front,False,6.0,2,31.0,4500.0
BMW,automatic,black,131048,2010,gasoline,gasoline,3.0,coupe,False,owned,rear,True,12.0,15,27.0,16500.0
Opel,manual,green,390000,1997,gasoline,gasoline,2.0,universal,False,owned,rear,True,7.0,13,31.0,1000.0
Mazda,automatic,black,102000,2008,gasoline,gasoline,2.0,sedan,False,owned,front,False,12.0,6,31.0,6750.0
Ford,automatic,silver,176935,2007,gasoline,gasoline,1.6,sedan,False,owned,front,False,12.0,2,31.0,5300.0
Ford,manual,silver,100000,2010,diesel,diesel,2.3,suv,False,owned,rear,True,3.0,3,31.0,2700.0
Mercedes-Benz,manual,black,190000,2007,gasoline,gasoline,1.8,coupe,False,owned,rear,False,9.0,2,31.0,7000.0
Renault,manual,blue,277077,1997,gasoline,gasoline,1.6,sedan,False,owned,front,False,3.0,1,31.0,900.0
Volkswagen,manual,black,140000,2011,gasoline,gasoline,1.2,hatchback,False,owned,front,True,10.0,72,31.0,6200.0
Renault,manual,green,333966,1997,diesel,diesel,1.9,sedan,False,owned,front,False,10.0,45,31.0,1750.0
Honda,automatic,blue,155000,2008,gasoline,gasoline,2.0,sedan,False,owned,front,False,9.0,203,31.0,9500.0
Mercedes-Benz,manual,black,240000,2001,gasoline,gasoline,2.0,sedan,False,owned,rear,True,8.0,85,31.0,4100.0
Opel,manual,black,390000,2003,diesel,diesel,2.2,sedan,False,owned,front,False,5.0,11,31.0,4900.0
Audi,automatic,black,193277,2008,diesel,diesel,4.2,suv,False,owned,all,False,7.0,1,31.0,18200.0
Volkswagen,manual,blue,349000,1999,gasoline,gasoline,1.6,hatchback,False,owned,front,True,12.0,15,17.0,3900.0
Volkswagen,manual,white,292000,2008,diesel,diesel,2.5,minibus,False,owned,rear,True,11.0,277,31.0,20000.0
Mercedes-Benz,automatic,silver,363500,2005,diesel,diesel,2.2,universal,False,owned,rear,False,12.0,30,31.0,6900.0
Citroen,manual,grey,159000,2015,diesel,diesel,1.6,hatchback,False,owned,front,True,12.0,1,11.0,15600.0
Skoda,manual,other,499000,2001,diesel,diesel,1.9,liftback,False,owned,front,False,9.0,3,7.0,4400.0
Rover,manual,silver,260000,1999,gasoline,gasoline,2.0,sedan,False,owned,front,True,5.0,22,31.0,3000.0
Mercedes-Benz,automatic,black,164000,2009,gasoline,gasoline,1.5,hatchback,False,owned,front,False,12.0,4,31.0,8950.0
Opel,manual,green,330000,2002,diesel,diesel,1.9,minibus,False,owned,front,True,4.0,2,31.0,7800.0
Hyundai,manual,white,400000,2011,diesel,diesel,3.9,van,False,owned,rear,False,4.0,8,31.0,15000.0
Subaru,automatic,yellow,279000,2008,gasoline,gasoline,3.6,suv,False,emergency,all,False,7.0,34,31.0,5400.0
Volkswagen,automatic,silver,368000,2007,diesel,diesel,2.0,sedan,False,owned,front,False,11.0,4,10.0,7400.0
Fiat,manual,green,350000,1998,gasoline,gasoline,2.0,minivan,False,owned,front,True,6.0,8,20.0,2800.0
Citroen,manual,black,170000,2009,gasoline,gasoline,1.6,hatchback,False,owned,front,False,10.0,4,6.0,3999.0
Opel,manual,black,280000,2006,diesel,diesel,1.9,minivan,False,owned,front,False,5.0,1,2.0,6900.0
Volkswagen,manual,white,438000,2010,diesel,diesel,2.5,minibus,False,owned,rear,False,6.0,36,31.0,21000.0
Peugeot,automatic,grey,201000,2010,diesel,diesel,1.6,minivan,False,owned,front,False,6.0,5,31.0,9500.0
Audi,manual,black,301000,2007,gasoline,gasoline,2.4,universal,False,owned,front,True,12.0,3,31.0,10125.41
Fiat,manual,silver,250000,1999,gasoline,gasoline,1.6,hatchback,False,owned,front,False,11.0,9,31.0,1777.0
Renault,manual,black,115000,2018,diesel,diesel,2.3,minibus,False,owned,front,False,12.0,2,13.0,27500.0
Ford,manual,silver,290000,2001,diesel,diesel,1.8,hatchback,False,owned,front,False,12.0,47,31.0,2500.0
Renault,manual,black,140000,2015,diesel,diesel,1.5,universal,False,owned,front,False,11.0,2,23.0,10300.0
Peugeot,automatic,silver,500000,2003,diesel,diesel,2.0,minivan,False,owned,front,False,7.0,10,31.0,4700.0
Toyota,manual,silver,180000,2009,gasoline,gasoline,1.6,sedan,False,owned,front,False,5.0,2,31.0,9900.0
Peugeot,manual,black,308950,2004,diesel,diesel,2.2,sedan,False,owned,front,True,12.0,30,31.0,4900.0
Peugeot,automatic,blue,186479,2009,diesel,diesel,1.6,suv,False,owned,front,True,12.0,33,31.0,7150.0
Skoda,manual,white,400000,2007,gasoline,gasoline,1.2,universal,False,owned,front,False,6.0,2,31.0,3199.0
Volkswagen,manual,blue,337000,2006,diesel,diesel,2.5,minibus,False,owned,front,False,6.0,4,31.0,12300.0
Subaru,automatic,silver,294000,1999,gasoline,gasoline,2.0,universal,False,owned,all,True,12.0,2,11.0,3400.0
Volkswagen,manual,black,222000,2002,gasoline,gasoline,1.6,hatchback,False,owned,front,False,4.0,1,31.0,6000.0
Citroen,automatic,white,233525,2008,diesel,diesel,1.4,minivan,False,owned,front,True,12.0,44,31.0,3500.0
Geely,manual,red,86000,2014,gasoline,gasoline,1.8,sedan,False,owned,front,True,5.0,1,31.0,6000.0
Volkswagen,manual,green,415000,1999,diesel,diesel,2.5,universal,False,owned,front,False,11.0,14,31.0,3300.0
Citroen,automatic,green,160000,2005,gasoline,gasoline,2.0,hatchback,False,owned,front,False,6.0,1,31.0,6000.0
Opel,manual,black,243000,2008,gasoline,gasoline,1.8,sedan,False,owned,front,False,3.0,2,31.0,5500.0
Nissan,automatic,red,16300,2017,diesel,diesel,1.6,suv,False,owned,front,False,9.0,3,31.0,16000.0
Peugeot,automatic,green,160000,2001,gasoline,gasoline,2.2,sedan,False,owned,front,False,12.0,2,31.0,4800.0
Peugeot,automatic,grey,144000,2011,gasoline,gasoline,1.6,hatchback,False,owned,front,False,12.0,1,0.0,5300.0
Opel,automatic,silver,210125,2006,gasoline,gasoline,1.6,hatchback,False,owned,front,True,12.0,79,31.0,3999.0
BMW,automatic,red,370000,1998,gasoline,gasoline,3.0,sedan,False,owned,rear,False,7.0,3,31.0,7000.0
Peugeot,manual,other,200000,2004,gasoline,gasoline,1.4,universal,False,owned,front,True,10.0,2,31.0,3000.0
Chrysler,automatic,silver,241402,2000,gasoline,gasoline,2.4,minivan,False,owned,front,False,6.0,1,21.0,1900.0
Citroen,manual,brown,172000,2007,gasoline,gasoline,2.0,liftback,False,owned,front,True,12.0,9,12.0,5950.0
Citroen,manual,white,280000,2010,gas,gasoline,1.4,minivan,False,owned,front,False,5.0,5,31.0,4000.0
Opel,manual,blue,407000,2010,diesel,diesel,1.3,universal,False,owned,front,False,10.0,2,31.0,5785.83
BMW,automatic,black,106000,2012,gasoline,gasoline,2.0,sedan,False,owned,rear,False,12.0,32,31.0,22200.0
Audi,automatic,black,125000,2012,gasoline,gasoline,3.0,sedan,False,owned,all,False,3.0,5,31.0,18300.0
